%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648135173858359251,1500,1500,1451,1500,1500,1500,1500,1500
1648135173879017856,1500,1500,1451,1500,1500,1500,1500,1500
1648135173898810227,1500,1500,1451,1500,1500,1500,1500,1500
1648135173920650924,1500,1500,1451,1500,1500,1500,1500,1500
1648135173939720973,1500,1500,1451,1500,1500,1500,1500,1500
1648135173959503842,1500,1500,1451,1500,1500,1500,1500,1500
1648135173982030447,1500,1500,1451,1500,1500,1500,1500,1500
1648135173999226341,1500,1500,1451,1500,1500,1500,1500,1500
1648135174020201139,1500,1500,1451,1500,1500,1500,1500,1500
1648135174039818770,1500,1500,1451,1500,1500,1500,1500,1500
1648135174059537003,1500,1500,1451,1500,1500,1500,1500,1500
1648135174078923038,1500,1500,1451,1500,1500,1500,1500,1500
1648135174098420022,1500,1500,1451,1500,1500,1500,1500,1500
1648135174120381076,1500,1500,1451,1500,1500,1500,1500,1500
1648135174138952665,1500,1500,1451,1500,1500,1500,1500,1500
1648135174158745110,1500,1500,1451,1500,1500,1500,1500,1500
1648135174180962941,1500,1500,1451,1500,1500,1500,1500,1500
1648135174200751407,1500,1500,1451,1500,1500,1500,1500,1500
1648135174219354632,1500,1500,1451,1500,1500,1500,1500,1500
1648135174238965561,1500,1500,1451,1500,1500,1500,1500,1500
1648135174258463670,1500,1500,1451,1500,1500,1500,1500,1500
1648135174280542771,1500,1500,1451,1500,1500,1500,1500,1500
1648135174299649374,1500,1500,1451,1500,1500,1500,1500,1500
1648135174319639978,1500,1500,1451,1500,1500,1500,1500,1500
1648135174338767312,1500,1500,1451,1500,1500,1500,1500,1500
1648135174360045023,1500,1500,1450,1500,1500,1500,1500,1500
1648135174380953335,1500,1500,1450,1500,1500,1500,1500,1500
1648135174398789234,1500,1500,1450,1500,1500,1500,1500,1500
1648135174419429650,1500,1500,1450,1500,1500,1500,1500,1500
1648135174440341529,1500,1500,1450,1500,1500,1500,1500,1500
1648135174459184217,1500,1500,1451,1500,1500,1500,1500,1500
1648135174478744946,1500,1500,1451,1500,1500,1500,1500,1500
1648135174498790886,1500,1500,1451,1500,1500,1500,1500,1500
1648135174520521954,1500,1500,1451,1500,1500,1500,1500,1500
1648135174538298152,1500,1500,1451,1500,1500,1500,1500,1500
1648135174558869702,1500,1500,1450,1500,1500,1500,1500,1500
1648135174581188184,1500,1500,1450,1500,1500,1500,1500,1500
1648135174598481073,1500,1500,1450,1500,1500,1500,1500,1500
1648135174619053675,1500,1500,1450,1500,1500,1500,1500,1500
1648135174638245989,1500,1500,1450,1500,1500,1500,1500,1500
1648135174659102601,1500,1500,1449,1500,1500,1500,1500,1500
1648135174678304237,1500,1500,1449,1500,1500,1500,1500,1500
1648135174700506079,1500,1500,1449,1500,1500,1500,1500,1500
1648135174720520870,1500,1500,1449,1500,1500,1500,1500,1500
1648135174739024167,1500,1500,1449,1500,1500,1500,1500,1500
1648135174758676064,1500,1500,1450,1500,1500,1500,1500,1500
1648135174780845248,1500,1500,1450,1500,1500,1500,1500,1500
1648135174799552598,1500,1500,1450,1500,1500,1500,1500,1500
1648135174819322024,1500,1500,1450,1500,1500,1500,1500,1500
1648135174839220619,1500,1500,1450,1500,1500,1500,1500,1500
