%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1647529542830852519,1500,1500,1445,1500,1500,1500,1500,1500
1647529542849898917,1500,1500,1445,1500,1500,1500,1500,1500
1647529542871245228,1500,1500,1445,1500,1500,1500,1500,1500
1647529542893195697,1500,1500,1445,1500,1500,1500,1500,1500
1647529542916337608,1500,1500,1446,1500,1500,1500,1500,1500
1647529542935229018,1500,1500,1446,1500,1500,1500,1500,1500
1647529542951420322,1500,1500,1446,1500,1500,1500,1500,1500
1647529542974562210,1500,1500,1446,1500,1500,1500,1500,1500
1647529542993709245,1500,1500,1446,1500,1500,1500,1500,1500
1647529543013478714,1500,1500,1446,1500,1500,1500,1500,1500
1647529543024970382,1500,1500,1446,1500,1500,1500,1500,1500
1647529543049412778,1500,1500,1446,1500,1500,1500,1500,1500
1647529543068632014,1500,1500,1446,1500,1500,1500,1500,1500
1647529543090540391,1500,1500,1446,1500,1500,1500,1500,1500
1647529543111628516,1500,1500,1447,1500,1500,1500,1500,1500
1647529543131100628,1500,1500,1447,1500,1500,1500,1500,1500
1647529543148038836,1500,1500,1447,1500,1500,1500,1500,1500
1647529543174132046,1500,1500,1447,1500,1500,1500,1500,1500
1647529543188924983,1500,1500,1447,1500,1500,1500,1500,1500
1647529543205969627,1500,1500,1447,1500,1500,1500,1500,1500
1647529543224795748,1500,1500,1447,1500,1500,1500,1500,1500
1647529543248562773,1500,1500,1447,1500,1500,1500,1500,1500
1647529543265731472,1500,1500,1447,1500,1500,1500,1500,1500
1647529543283620179,1500,1500,1447,1500,1500,1500,1500,1500
1647529543304784306,1500,1500,1447,1500,1500,1500,1500,1500
1647529543326165469,1500,1500,1447,1500,1500,1500,1500,1500
1647529543351552163,1500,1500,1447,1500,1500,1500,1500,1500
1647529543363813626,1500,1500,1447,1500,1500,1500,1500,1500
1647529543381103840,1500,1500,1447,1500,1500,1500,1500,1500
1647529543403116089,1500,1500,1447,1500,1500,1500,1500,1500
1647529543423753450,1500,1500,1448,1500,1500,1500,1500,1500
1647529543443332336,1500,1500,1448,1500,1500,1500,1500,1500
1647529543461637203,1500,1500,1448,1500,1500,1500,1500,1500
1647529543483789014,1500,1500,1448,1500,1500,1500,1500,1500
1647529543505835065,1500,1500,1448,1500,1500,1500,1500,1500
1647529543527992495,1500,1500,1448,1500,1500,1500,1500,1500
1647529543546383089,1500,1500,1448,1500,1500,1500,1500,1500
1647529543569135445,1500,1500,1448,1500,1500,1500,1500,1500
1647529543590192986,1500,1500,1448,1500,1500,1500,1500,1500
1647529543605115652,1500,1500,1448,1500,1500,1500,1500,1500
1647529543624550054,1500,1500,1448,1500,1500,1500,1500,1500
1647529543643623378,1500,1500,1448,1500,1500,1500,1500,1500
1647529543665706814,1500,1500,1448,1500,1500,1500,1500,1500
1647529543688466024,1500,1500,1448,1500,1500,1500,1500,1500
1647529543707293980,1500,1500,1448,1500,1500,1500,1500,1500
1647529543723491014,1500,1500,1449,1500,1500,1500,1500,1500
1647529543742365073,1500,1500,1449,1500,1500,1500,1500,1500
1647529543764442739,1500,1500,1449,1500,1500,1500,1500,1500
1647529543785174661,1500,1500,1449,1500,1500,1500,1500,1500
1647529543807314279,1500,1500,1449,1500,1500,1500,1500,1500
1647529543824229853,1500,1500,1449,1500,1500,1500,1500,1500
1647529543841682834,1500,1500,1449,1500,1500,1500,1500,1500
1647529543860742825,1500,1500,1449,1500,1500,1500,1500,1500
1647529543880829282,1500,1500,1449,1500,1500,1500,1500,1500
1647529543905778980,1500,1500,1449,1500,1500,1500,1500,1500
1647529543927808098,1500,1500,1449,1500,1500,1500,1500,1500
1647529543947605511,1500,1500,1449,1500,1500,1500,1500,1500
1647529543967607820,1500,1500,1449,1500,1500,1500,1500,1500
1647529543992142891,1500,1500,1449,1500,1500,1500,1500,1500
1647529544014375187,1500,1500,1449,1500,1500,1500,1500,1500
1647529544032154113,1500,1500,1449,1500,1500,1500,1500,1500
1647529544055852923,1500,1500,1449,1500,1500,1500,1500,1500
1647529544070877248,1500,1500,1449,1500,1500,1500,1500,1500
1647529544091853525,1500,1500,1449,1500,1500,1500,1500,1500
1647529544115807601,1500,1500,1450,1500,1500,1500,1500,1500
1647529544133723492,1500,1500,1450,1500,1500,1500,1500,1500
1647529544150721276,1500,1500,1450,1500,1500,1500,1500,1500
1647529544175172384,1500,1500,1450,1500,1500,1500,1500,1500
1647529544188481377,1500,1500,1450,1500,1500,1500,1500,1500
1647529544212381117,1500,1500,1450,1500,1500,1500,1500,1500
1647529544232991039,1500,1500,1450,1500,1500,1500,1500,1500
1647529544253598070,1500,1500,1450,1500,1500,1500,1500,1500
1647529544273063482,1500,1500,1450,1500,1500,1500,1500,1500
1647529544289485277,1500,1500,1450,1500,1500,1500,1500,1500
1647529544311958444,1500,1500,1450,1500,1500,1500,1500,1500
1647529544328557871,1500,1500,1450,1500,1500,1500,1500,1500
1647529544345474058,1500,1500,1450,1500,1500,1500,1500,1500
1647529544365540585,1500,1500,1450,1500,1500,1500,1500,1500
1647529544387830465,1500,1500,1450,1500,1500,1500,1500,1500
1647529544409852530,1500,1500,1450,1500,1500,1500,1500,1500
1647529544430514467,1500,1500,1450,1500,1500,1500,1500,1500
1647529544452723996,1500,1500,1450,1500,1500,1500,1500,1500
1647529544470367914,1500,1500,1450,1500,1500,1500,1500,1500
1647529544491198382,1500,1500,1450,1500,1500,1500,1500,1500
1647529544516322266,1500,1500,1450,1500,1500,1500,1500,1500
1647529544535864299,1500,1500,1450,1500,1500,1500,1500,1500
1647529544555462049,1500,1500,1450,1500,1500,1500,1500,1500
1647529544571288344,1500,1500,1450,1500,1500,1500,1500,1500
1647529544593894119,1500,1500,1450,1500,1500,1500,1500,1500
1647529544611832493,1500,1500,1450,1500,1500,1500,1500,1500
1647529544633126915,1500,1500,1450,1500,1500,1500,1500,1500
1647529544656564650,1500,1500,1450,1500,1500,1500,1500,1500
1647529544673845940,1500,1500,1450,1500,1500,1500,1500,1500
1647529544693522046,1500,1500,1450,1500,1500,1500,1500,1500
1647529544716584665,1500,1500,1450,1500,1500,1500,1500,1500
1647529544740345736,1500,1500,1450,1500,1500,1500,1500,1500
1647529544755856422,1500,1500,1451,1500,1500,1500,1500,1500
1647529544773895429,1500,1500,1451,1500,1500,1500,1500,1500
1647529544792680621,1500,1500,1451,1500,1500,1500,1500,1500
1647529544813115334,1500,1500,1451,1500,1500,1500,1500,1500
1647529544828960605,1500,1500,1451,1500,1500,1500,1500,1500
1647529544852167201,1500,1500,1451,1500,1500,1500,1500,1500
1647529544866052381,1500,1500,1451,1500,1500,1500,1500,1500
1647529544884187751,1500,1500,1451,1500,1500,1500,1500,1500
1647529544905027733,1500,1500,1451,1500,1500,1500,1500,1500
1647529544921641315,1500,1500,1451,1500,1500,1500,1500,1500
1647529544944533651,1500,1500,1451,1500,1500,1500,1500,1500
1647529544967517286,1500,1500,1451,1500,1500,1500,1500,1500
1647529544977600795,1500,1500,1451,1500,1500,1500,1500,1500
1647529544992336104,1500,1500,1451,1500,1500,1500,1500,1500
1647529545010164444,1500,1500,1451,1500,1500,1500,1500,1500
1647529545027711384,1500,1500,1451,1500,1500,1500,1500,1500
1647529545045243488,1500,1500,1451,1500,1500,1500,1500,1500
1647529545064607227,1500,1500,1451,1500,1500,1500,1500,1500
1647529545080869662,1500,1500,1451,1500,1500,1500,1500,1500
1647529545099393462,1500,1500,1451,1500,1500,1500,1500,1500
1647529545113524896,1500,1500,1451,1500,1500,1500,1500,1500
1647529545136245467,1500,1500,1451,1500,1500,1500,1500,1500
1647529545155465379,1500,1500,1451,1500,1500,1500,1500,1500
1647529545178618924,1500,1500,1451,1500,1500,1500,1500,1500
1647529545197421833,1500,1500,1451,1500,1500,1500,1500,1500
1647529545213995897,1500,1500,1451,1500,1500,1500,1500,1500
1647529545231916158,1500,1500,1451,1500,1500,1500,1500,1500
1647529545252695784,1500,1500,1451,1500,1500,1500,1500,1500
1647529545267412491,1500,1500,1451,1500,1500,1500,1500,1500
1647529545284521597,1500,1500,1451,1500,1500,1500,1500,1500
1647529545306608970,1500,1500,1451,1500,1500,1500,1500,1500
1647529545325304891,1500,1500,1451,1500,1500,1500,1500,1500
1647529545339961043,1500,1500,1451,1500,1500,1500,1500,1500
1647529545357371560,1500,1500,1451,1500,1500,1500,1500,1500
1647529545380310031,1500,1500,1451,1500,1500,1500,1500,1500
1647529545394101773,1500,1500,1451,1500,1500,1500,1500,1500
1647529545414885678,1500,1500,1451,1500,1500,1500,1500,1500
1647529545427026383,1500,1500,1451,1500,1500,1500,1500,1500
1647529545442446525,1500,1500,1451,1500,1500,1500,1500,1500
1647529545459363276,1500,1500,1452,1500,1500,1500,1500,1500
1647529545478510713,1500,1500,1452,1500,1500,1500,1500,1500
1647529545494606701,1500,1500,1452,1500,1500,1500,1500,1500
1647529545513266030,1500,1500,1452,1500,1500,1500,1500,1500
1647529545527601248,1500,1500,1452,1500,1500,1500,1500,1500
1647529545548149662,1500,1500,1452,1500,1500,1500,1500,1500
1647529545564770974,1500,1500,1452,1500,1500,1500,1500,1500
1647529545581015459,1500,1500,1452,1500,1500,1500,1500,1500
1647529545598355701,1500,1500,1452,1500,1500,1500,1500,1500
1647529545614406960,1500,1500,1452,1500,1500,1500,1500,1500
1647529545637403565,1500,1500,1452,1500,1500,1500,1500,1500
1647529545652918864,1500,1500,1452,1500,1500,1500,1500,1500
1647529545665517819,1500,1500,1452,1500,1500,1500,1500,1500
1647529545681469699,1500,1500,1452,1500,1500,1500,1500,1500
1647529545696902282,1500,1500,1452,1500,1500,1500,1500,1500
1647529545714949729,1500,1500,1452,1500,1500,1500,1500,1500
1647529545732252338,1500,1500,1452,1500,1500,1500,1500,1500
1647529545752423643,1500,1500,1452,1500,1500,1500,1500,1500
1647529545766567373,1500,1500,1452,1500,1500,1500,1500,1500
1647529545786525625,1500,1500,1452,1500,1500,1500,1500,1500
1647529545802810646,1500,1500,1452,1500,1500,1500,1500,1500
1647529545816262194,1500,1500,1452,1500,1500,1500,1500,1500
1647529545837259976,1500,1500,1452,1500,1500,1500,1500,1500
1647529545860522466,1500,1500,1452,1500,1500,1500,1500,1500
1647529545877039532,1500,1500,1452,1500,1500,1500,1500,1500
1647529545893118848,1500,1500,1452,1500,1500,1500,1500,1500
1647529545914500713,1500,1500,1452,1500,1500,1500,1500,1500
1647529545926534292,1500,1500,1452,1500,1500,1500,1500,1500
1647529545944824747,1500,1500,1452,1500,1500,1500,1500,1500
1647529545965191970,1500,1500,1452,1500,1500,1500,1500,1500
1647529545985312874,1500,1500,1452,1500,1500,1500,1500,1500
1647529546003696467,1500,1500,1452,1500,1500,1500,1500,1500
1647529546021679005,1500,1500,1452,1500,1500,1500,1500,1500
1647529546042457423,1500,1500,1452,1500,1500,1500,1500,1500
1647529546060670805,1500,1500,1452,1500,1500,1500,1500,1500
1647529546080115543,1500,1500,1452,1500,1500,1500,1500,1500
1647529546096319439,1500,1500,1452,1500,1500,1500,1500,1500
1647529546115370212,1500,1500,1452,1500,1500,1500,1500,1500
1647529546136073338,1500,1500,1452,1500,1500,1500,1500,1500
1647529546155051264,1500,1500,1452,1500,1500,1500,1500,1500
1647529546173408670,1500,1500,1452,1500,1500,1500,1500,1500
1647529546189325908,1500,1500,1452,1500,1500,1500,1500,1500
1647529546205543048,1500,1500,1452,1500,1500,1500,1500,1500
1647529546222616556,1500,1500,1452,1500,1500,1500,1500,1500
