%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1647527384858915054,1500,1500,1550,1500,1500,1500,1500,1500
1647527384880954306,1500,1500,1550,1500,1500,1500,1500,1500
1647527384899778041,1500,1500,1550,1500,1500,1500,1500,1500
1647527384921259174,1500,1500,1550,1500,1500,1500,1500,1500
1647527384938922338,1500,1500,1550,1500,1500,1500,1500,1500
1647527384960663588,1500,1500,1550,1500,1500,1500,1500,1500
1647527384982638383,1500,1500,1550,1500,1500,1500,1500,1500
1647527385002000412,1500,1500,1550,1500,1500,1500,1500,1500
1647527385022146882,1500,1500,1549,1500,1500,1500,1500,1500
1647527385038483357,1500,1500,1549,1500,1500,1500,1500,1500
1647527385060116096,1500,1500,1549,1500,1500,1500,1500,1500
1647527385079780690,1500,1500,1549,1500,1500,1500,1500,1500
1647527385101970532,1500,1500,1549,1500,1500,1500,1500,1500
1647527385123819611,1500,1500,1549,1500,1500,1500,1500,1500
1647527385142253004,1500,1500,1549,1500,1500,1500,1500,1500
1647527385158890448,1500,1500,1549,1500,1500,1500,1500,1500
1647527385178708657,1500,1500,1549,1500,1500,1500,1500,1500
1647527385201887565,1500,1500,1549,1500,1500,1500,1500,1500
1647527385218865355,1500,1500,1548,1500,1500,1500,1500,1500
1647527385239311112,1500,1500,1548,1500,1500,1500,1500,1500
1647527385258724944,1500,1500,1548,1500,1500,1500,1500,1500
1647527385277615605,1500,1500,1548,1500,1500,1500,1500,1500
1647527385299809722,1500,1500,1548,1500,1500,1500,1500,1500
1647527385320032190,1500,1500,1547,1500,1500,1500,1500,1500
1647527385338448109,1500,1500,1547,1500,1500,1500,1500,1500
1647527385361586790,1500,1500,1547,1500,1500,1500,1500,1500
1647527385378115802,1500,1500,1547,1500,1500,1500,1500,1500
1647527385398138599,1500,1500,1547,1500,1500,1500,1500,1500
1647527385417331459,1500,1500,1546,1500,1500,1500,1500,1500
1647527385437699237,1500,1500,1546,1500,1500,1500,1500,1500
1647527385459505111,1500,1500,1546,1500,1500,1500,1500,1500
1647527385478753616,1500,1500,1546,1500,1500,1500,1500,1500
1647527385498471142,1500,1500,1546,1500,1500,1500,1500,1500
1647527385520228858,1500,1500,1545,1500,1500,1500,1500,1500
1647527385539606505,1500,1500,1545,1500,1500,1500,1500,1500
1647527385559518575,1500,1500,1545,1500,1500,1500,1500,1500
1647527385579434552,1500,1500,1545,1500,1500,1500,1500,1500
1647527385599597901,1500,1500,1545,1500,1500,1500,1500,1500
1647527385618000093,1500,1500,1544,1500,1500,1500,1500,1500
1647527385646147773,1500,1500,1544,1500,1500,1500,1500,1500
1647527385662521384,1500,1500,1544,1500,1500,1500,1500,1500
1647527385682870596,1500,1500,1544,1500,1500,1500,1500,1500
1647527385700034680,1500,1500,1544,1500,1500,1500,1500,1500
1647527385718585537,1500,1500,1542,1500,1500,1500,1500,1500
1647527385741405229,1500,1500,1542,1500,1500,1500,1500,1500
1647527385759371345,1500,1500,1542,1500,1500,1500,1500,1500
1647527385779844475,1500,1500,1542,1500,1500,1500,1500,1500
1647527385799446303,1500,1500,1542,1500,1500,1500,1500,1500
1647527385818867691,1500,1500,1541,1500,1500,1500,1500,1500
1647527385839098953,1500,1500,1541,1500,1500,1500,1500,1500
1647527385858595766,1500,1500,1541,1500,1500,1500,1500,1500
1647527385879275948,1500,1500,1541,1500,1500,1500,1500,1500
1647527385902659863,1500,1500,1541,1500,1500,1500,1500,1500
1647527385920635313,1500,1500,1540,1500,1500,1500,1500,1500
1647527385940002896,1500,1500,1540,1500,1500,1500,1500,1500
1647527385958777557,1500,1500,1540,1500,1500,1500,1500,1500
1647527385978301218,1500,1500,1540,1500,1500,1500,1500,1500
1647527386000937882,1500,1500,1540,1500,1500,1500,1500,1500
1647527386021931610,1500,1500,1460,1500,1500,1500,1500,1500
1647527386041036304,1500,1500,1460,1500,1500,1500,1500,1500
1647527386062766884,1500,1500,1460,1500,1500,1500,1500,1500
1647527386079132276,1500,1500,1460,1500,1500,1500,1500,1500
1647527386097735554,1500,1500,1460,1500,1500,1500,1500,1500
1647527386119322119,1500,1500,1458,1500,1500,1500,1500,1500
1647527386142387533,1500,1500,1458,1500,1500,1500,1500,1500
1647527386159770385,1500,1500,1458,1500,1500,1500,1500,1500
1647527386178535721,1500,1500,1458,1500,1500,1500,1500,1500
1647527386198826715,1500,1500,1458,1500,1500,1500,1500,1500
1647527386217311552,1500,1500,1455,1500,1500,1500,1500,1500
1647527386239227114,1500,1500,1455,1500,1500,1500,1500,1500
1647527386258196053,1500,1500,1455,1500,1500,1500,1500,1500
1647527386279426462,1500,1500,1455,1500,1500,1500,1500,1500
1647527386300184847,1500,1500,1455,1500,1500,1500,1500,1500
1647527386325737211,1500,1500,1454,1500,1500,1500,1500,1500
1647527386340027486,1500,1500,1454,1500,1500,1500,1500,1500
1647527386358038862,1500,1500,1454,1500,1500,1500,1500,1500
1647527386379103056,1500,1500,1454,1500,1500,1500,1500,1500
1647527386400231986,1500,1500,1454,1500,1500,1500,1500,1500
1647527386418772041,1500,1500,1453,1500,1500,1500,1500,1500
1647527386439396471,1500,1500,1453,1500,1500,1500,1500,1500
1647527386461462215,1500,1500,1453,1500,1500,1500,1500,1500
1647527386481753999,1500,1500,1453,1500,1500,1500,1500,1500
1647527386503344589,1500,1500,1453,1500,1500,1500,1500,1500
1647527386520976282,1500,1500,1452,1500,1500,1500,1500,1500
1647527386542383830,1500,1500,1452,1500,1500,1500,1500,1500
1647527386559594565,1500,1500,1452,1500,1500,1500,1500,1500
1647527386579474319,1500,1500,1452,1500,1500,1500,1500,1500
1647527386598020864,1500,1500,1452,1500,1500,1500,1500,1500
1647527386619807872,1500,1500,1450,1500,1500,1500,1500,1500
1647527386637865384,1500,1500,1450,1500,1500,1500,1500,1500
1647527386658623892,1500,1500,1450,1500,1500,1500,1500,1500
1647527386678602921,1500,1500,1450,1500,1500,1500,1500,1500
1647527386699685324,1500,1500,1450,1500,1500,1500,1500,1500
1647527386718499202,1500,1500,1448,1500,1500,1500,1500,1500
1647527386738471472,1500,1500,1448,1500,1500,1500,1500,1500
1647527386757676394,1500,1500,1448,1500,1500,1500,1500,1500
1647527386777710766,1500,1500,1448,1500,1500,1500,1500,1500
1647527386799601732,1500,1500,1448,1500,1500,1500,1500,1500
1647527386818386013,1500,1500,1447,1500,1500,1500,1500,1500
1647527386837519840,1500,1500,1447,1500,1500,1500,1500,1500
1647527386860914827,1500,1500,1447,1500,1500,1500,1500,1500
1647527386882047375,1500,1500,1447,1500,1500,1500,1500,1500
1647527386899997625,1500,1500,1447,1500,1500,1500,1500,1500
1647527386924634013,1500,1500,1445,1500,1500,1500,1500,1500
1647527386939799800,1500,1500,1445,1500,1500,1500,1500,1500
1647527386956687032,1500,1500,1445,1500,1500,1500,1500,1500
1647527386979264319,1500,1500,1445,1500,1500,1500,1500,1500
1647527386999625646,1500,1500,1445,1500,1500,1500,1500,1500
1647527387020768628,1500,1500,1443,1500,1500,1500,1500,1500
1647527387039269610,1500,1500,1443,1500,1500,1500,1500,1500
1647527387057027956,1500,1500,1443,1500,1500,1500,1500,1500
1647527387079919059,1500,1500,1443,1500,1500,1500,1500,1500
1647527387099371175,1500,1500,1443,1500,1500,1500,1500,1500
1647527387119360242,1500,1500,1442,1500,1500,1500,1500,1500
1647527387140744495,1500,1500,1442,1500,1500,1500,1500,1500
1647527387158748513,1500,1500,1442,1500,1500,1500,1500,1500
1647527387180327207,1500,1500,1442,1500,1500,1500,1500,1500
1647527387199236106,1500,1500,1442,1500,1500,1500,1500,1500
1647527387220694214,1500,1500,1439,1500,1500,1500,1500,1500
1647527387244719956,1500,1500,1439,1500,1500,1500,1500,1500
1647527387262122702,1500,1500,1439,1500,1500,1500,1500,1500
1647527387280098893,1500,1500,1439,1500,1500,1500,1500,1500
1647527387303131569,1500,1500,1439,1500,1500,1500,1500,1500
1647527387320563457,1500,1500,1439,1500,1500,1500,1500,1500
1647527387339115653,1500,1500,1439,1500,1500,1500,1500,1500
1647527387359222182,1500,1500,1439,1500,1500,1500,1500,1500
1647527387386415589,1500,1500,1439,1500,1500,1500,1500,1500
1647527387396530646,1500,1500,1439,1500,1500,1500,1500,1500
1647527387421401329,1500,1500,1438,1500,1500,1500,1500,1500
1647527387441576696,1500,1500,1438,1500,1500,1500,1500,1500
1647527387459677904,1500,1500,1438,1500,1500,1500,1500,1500
1647527387477884981,1500,1500,1438,1500,1500,1500,1500,1500
1647527387498340676,1500,1500,1438,1500,1500,1500,1500,1500
1647527387520873191,1500,1500,1437,1500,1500,1500,1500,1500
1647527387537783903,1500,1500,1437,1500,1500,1500,1500,1500
1647527387558991119,1500,1500,1437,1500,1500,1500,1500,1500
1647527387578513229,1500,1500,1437,1500,1500,1500,1500,1500
1647527387597722026,1500,1500,1437,1500,1500,1500,1500,1500
1647527387620068806,1500,1500,1436,1500,1500,1500,1500,1500
1647527387638837006,1500,1500,1436,1500,1500,1500,1500,1500
1647527387658794784,1500,1500,1436,1500,1500,1500,1500,1500
1647527387679035117,1500,1500,1436,1500,1500,1500,1500,1500
1647527387697979325,1500,1500,1436,1500,1500,1500,1500,1500
1647527387719420868,1500,1500,1435,1500,1500,1500,1500,1500
1647527387738441309,1500,1500,1435,1500,1500,1500,1500,1500
1647527387764131922,1500,1500,1435,1500,1500,1500,1500,1500
1647527387777852923,1500,1500,1435,1500,1500,1500,1500,1500
1647527387797513314,1500,1500,1435,1500,1500,1500,1500,1500
1647527387818232480,1500,1500,1434,1500,1500,1500,1500,1500
1647527387839227191,1500,1500,1434,1500,1500,1500,1500,1500
1647527387856171960,1500,1500,1434,1500,1500,1500,1500,1500
1647527387878992683,1500,1500,1434,1500,1500,1500,1500,1500
1647527387897788342,1500,1500,1434,1500,1500,1500,1500,1500
1647527387921746756,1500,1500,1433,1500,1500,1500,1500,1500
1647527387936937246,1500,1500,1433,1500,1500,1500,1500,1500
1647527387959431037,1500,1500,1433,1500,1500,1500,1500,1500
1647527387981042556,1500,1500,1433,1500,1500,1500,1500,1500
1647527388000575794,1500,1500,1433,1500,1500,1500,1500,1500
1647527388022682864,1500,1500,1433,1500,1500,1500,1500,1500
1647527388038156954,1500,1500,1433,1500,1500,1500,1500,1500
1647527388056810300,1500,1500,1433,1500,1500,1500,1500,1500
1647527388078342172,1500,1500,1433,1500,1500,1500,1500,1500
1647527388103134153,1500,1500,1433,1500,1500,1500,1500,1500
1647527388119439322,1500,1500,1431,1500,1500,1500,1500,1500
1647527388138705942,1500,1500,1431,1500,1500,1500,1500,1500
1647527388158602106,1500,1500,1431,1500,1500,1500,1500,1500
