%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648137865422066855,1500,1500,1440,1500,1500,1500,1500,1500
1648137865444041004,1500,1500,1440,1500,1500,1500,1500,1500
1648137865464794950,1500,1500,1440,1500,1500,1500,1500,1500
1648137865485184118,1500,1500,1440,1500,1500,1500,1500,1500
1648137865506525649,1500,1500,1440,1500,1500,1500,1500,1500
1648137865521703454,1500,1500,1441,1500,1500,1500,1500,1500
1648137865544808128,1500,1500,1441,1500,1500,1500,1500,1500
1648137865566118736,1500,1500,1441,1500,1500,1500,1500,1500
1648137865583416873,1500,1500,1441,1500,1500,1500,1500,1500
1648137865604742349,1500,1500,1441,1500,1500,1500,1500,1500
1648137865624880041,1500,1500,1441,1500,1500,1500,1500,1500
1648137865645199492,1500,1500,1441,1500,1500,1500,1500,1500
1648137865664777361,1500,1500,1441,1500,1500,1500,1500,1500
1648137865685063936,1500,1500,1441,1500,1500,1500,1500,1500
1648137865704848850,1500,1500,1441,1500,1500,1500,1500,1500
1648137865721720141,1500,1500,1441,1500,1500,1500,1500,1500
1648137865746319308,1500,1500,1441,1500,1500,1500,1500,1500
1648137865763971969,1500,1500,1441,1500,1500,1500,1500,1500
1648137865784800163,1500,1500,1441,1500,1500,1500,1500,1500
1648137865805184156,1500,1500,1442,1500,1500,1500,1500,1500
1648137865821764678,1500,1500,1441,1500,1500,1500,1500,1500
1648137865843296940,1500,1500,1441,1500,1500,1500,1500,1500
1648137865865798130,1500,1500,1441,1500,1500,1500,1500,1500
1648137865882361924,1500,1500,1441,1500,1500,1500,1500,1500
1648137865901755031,1500,1500,1441,1500,1500,1500,1500,1500
1648137865925173864,1500,1500,1442,1500,1500,1500,1500,1500
1648137865944834609,1500,1500,1442,1500,1500,1500,1500,1500
1648137865966066443,1500,1500,1442,1500,1500,1500,1500,1500
1648137865984195514,1500,1500,1442,1500,1500,1500,1500,1500
1648137866005980873,1500,1500,1442,1500,1500,1500,1500,1500
1648137866021775304,1500,1500,1442,1500,1500,1500,1500,1500
1648137866045963297,1500,1500,1442,1500,1500,1500,1500,1500
1648137866062066643,1500,1500,1442,1500,1500,1500,1500,1500
1648137866086622091,1500,1500,1442,1500,1500,1500,1500,1500
1648137866101468995,1500,1500,1442,1500,1500,1500,1500,1500
1648137866124384419,1500,1500,1442,1500,1500,1500,1500,1500
1648137866144082062,1500,1500,1442,1500,1500,1500,1500,1500
1648137866163285874,1500,1500,1442,1500,1500,1500,1500,1500
1648137866184541126,1500,1500,1442,1500,1500,1500,1500,1500
1648137866205990568,1500,1500,1442,1500,1500,1500,1500,1500
1648137866222369584,1500,1500,1442,1500,1500,1500,1500,1500
1648137866246195124,1500,1500,1442,1500,1500,1500,1500,1500
1648137866261384307,1500,1500,1442,1500,1500,1500,1500,1500
1648137866285145713,1500,1500,1442,1500,1500,1500,1500,1500
1648137866304407187,1500,1500,1442,1500,1500,1500,1500,1500
1648137866321937146,1500,1500,1442,1500,1500,1500,1500,1500
1648137866344956977,1500,1500,1442,1500,1500,1500,1500,1500
1648137866363171627,1500,1500,1442,1500,1500,1500,1500,1500
1648137866384814723,1500,1500,1442,1500,1500,1500,1500,1500
1648137866405275005,1500,1500,1442,1500,1500,1500,1500,1500
1648137866422110982,1500,1500,1443,1500,1500,1500,1500,1500
1648137866445626567,1500,1500,1443,1500,1500,1500,1500,1500
1648137866465247847,1500,1500,1443,1500,1500,1500,1500,1500
1648137866483680474,1500,1500,1443,1500,1500,1500,1500,1500
1648137866506281700,1500,1500,1443,1500,1500,1500,1500,1500
1648137866521682257,1500,1500,1443,1500,1500,1500,1500,1500
1648137866544989097,1500,1500,1443,1500,1500,1500,1500,1500
1648137866564962346,1500,1500,1442,1500,1500,1500,1500,1500
1648137866584882089,1500,1500,1442,1500,1500,1500,1500,1500
1648137866605125730,1500,1500,1442,1500,1500,1500,1500,1500
1648137866622314663,1500,1500,1443,1500,1500,1500,1500,1500
1648137866643366765,1500,1500,1443,1500,1500,1500,1500,1500
1648137866665161513,1500,1500,1443,1500,1500,1500,1500,1500
1648137866685880242,1500,1500,1443,1500,1500,1500,1500,1500
1648137866705955447,1500,1500,1443,1500,1500,1500,1500,1500
1648137866725227867,1500,1500,1443,1500,1500,1500,1500,1500
1648137866744668387,1500,1500,1443,1500,1500,1500,1500,1500
1648137866764518393,1500,1500,1443,1500,1500,1500,1500,1500
1648137866784014985,1500,1500,1443,1500,1500,1500,1500,1500
1648137866805196514,1500,1500,1443,1500,1500,1500,1500,1500
1648137866821427953,1500,1500,1443,1500,1500,1500,1500,1500
1648137866844572231,1500,1500,1443,1500,1500,1500,1500,1500
1648137866864892000,1500,1500,1443,1500,1500,1500,1500,1500
1648137866885143869,1500,1500,1443,1500,1500,1500,1500,1500
1648137866905743640,1500,1500,1443,1500,1500,1500,1500,1500
1648137866923746420,1500,1500,1443,1500,1500,1500,1500,1500
1648137866946697166,1500,1500,1443,1500,1500,1500,1500,1500
1648137866963284515,1500,1500,1443,1500,1500,1500,1500,1500
1648137866981478941,1500,1500,1443,1500,1500,1500,1500,1500
1648137867007455900,1500,1500,1443,1500,1500,1500,1500,1500
1648137867022898230,1500,1500,1443,1500,1500,1500,1500,1500
1648137867044719634,1500,1500,1443,1500,1500,1500,1500,1500
1648137867065150352,1500,1500,1443,1500,1500,1500,1500,1500
1648137867084030291,1500,1500,1443,1500,1500,1500,1500,1500
1648137867104727079,1500,1500,1443,1500,1500,1500,1500,1500
1648137867122986537,1500,1500,1443,1500,1500,1500,1500,1500
1648137867144889263,1500,1500,1443,1500,1500,1500,1500,1500
1648137867163608938,1500,1500,1444,1500,1500,1500,1500,1500
1648137867184229475,1500,1500,1444,1500,1500,1500,1500,1500
1648137867206263999,1500,1500,1444,1500,1500,1500,1500,1500
1648137867226212393,1500,1500,1444,1500,1500,1500,1500,1500
1648137867243695717,1500,1500,1444,1500,1500,1500,1500,1500
1648137867262726485,1500,1500,1444,1500,1500,1500,1500,1500
1648137867284545985,1500,1500,1444,1500,1500,1500,1500,1500
1648137867305885004,1500,1500,1444,1500,1500,1500,1500,1500
1648137867321612864,1500,1500,1444,1500,1500,1500,1500,1500
1648137867344777407,1500,1500,1444,1500,1500,1500,1500,1500
1648137867363459010,1500,1500,1444,1500,1500,1500,1500,1500
1648137867382791524,1500,1500,1444,1500,1500,1500,1500,1500
1648137867401866877,1500,1500,1444,1500,1500,1500,1500,1500
1648137867422754097,1500,1500,1444,1500,1500,1500,1500,1500
1648137867443076984,1500,1500,1444,1500,1500,1500,1500,1500
1648137867463928041,1500,1500,1444,1500,1500,1500,1500,1500
1648137867485165822,1500,1500,1444,1500,1500,1500,1500,1500
1648137867504521722,1500,1500,1444,1500,1500,1500,1500,1500
1648137867521828033,1500,1500,1443,1500,1500,1500,1500,1500
1648137867543445058,1500,1500,1443,1500,1500,1500,1500,1500
1648137867563362947,1500,1500,1443,1500,1500,1500,1500,1500
1648137867582153367,1500,1500,1443,1500,1500,1500,1500,1500
1648137867606066538,1500,1500,1443,1500,1500,1500,1500,1500
1648137867623297646,1500,1500,1443,1500,1500,1500,1500,1500
